wind_speed,wind_direction,rpm,temperature,humidity,flap_angle,power
7.915,213.0,881.18,24.93,82.15,21.06,57.85
9.696,175.08,987.03,39.92,67.81,22.71,100.815
10.333,357.94,1029.38,38.33,86.15,24.05,119.466
9.863,118.81,1020.82,17.62,70.21,18.36,66.095
10.083,253.87,1008.56,19.85,49.94,20.27,83.272
6.552,114.5,793.3,22.13,66.24,6.19,6.639
11.469,286.14,1113.63,33.44,70.37,21.21,102.667
7.106,149.11,877.38,33.82,79.55,26.18,30.663
6.39,350.68,771.77,16.77,85.34,18.62,30.193
13.049,334.94,1218.93,23.61,91.92,31.63,261.538
9.864,193.6,1072.61,28.5,85.22,22.64,102.919
3.292,200.97,605.77,21.37,53.1,28.11,1.247
13.255,333.44,1233.82,15.98,93.65,28.37,240.687
12.483,85.95,1169.64,23.37,78.2,11.05,8.795
11.822,81.62,1140.2,17.22,71.98,13.57,22.172
6.572,208.07,811.87,19.11,84.06,5.24,5.489
13.309,141.77,1227.75,25.87,51.42,25.94,201.109
3.964,204.26,619.93,15.54,86.43,5.59,3.343
12.855,269.1,1220.15,24.98,86.7,26.53,191.239
12.075,286.62,1156.09,22.71,74.37,16.74,45.605
13.713,343.22,1274.47,32.37,82.8,26.97,230.714
11.395,336.18,1136.34,19.05,43.43,31.3,162.481
4.281,344.39,710.86,24.21,65.11,9.69,6.161
8.293,345.22,904.11,26.6,61.73,10.02,17.046
4.499,270.84,684.68,19.75,69.18,27.92,3.451
8.218,245.58,926.99,17.89,65.35,16.89,45.213
8.932,106.57,931.55,28.98,60.64,14.7,36.831
8.013,273.26,906.35,37.97,45.23,8.46,10.803
6.507,245.73,814.64,21.82,67.43,13.6,23.201
10.023,302.29,1019.34,39.17,52.17,16.39,51.323
9.172,265.23,959.52,32.37,69.05,33.54,41.25
9.705,163.4,993.68,36.81,50.6,16.79,55.005
4.753,189.27,677.75,32.39,91.64,31.61,1.371
7.03,128.09,851.17,31.66,40.92,25.12,33.662
9.234,29.14,966.8,38.11,72.56,10.74,17.804
12.909,207.61,1231.52,20.92,40.42,13.15,15.998
11.034,20.91,1095.55,34.79,74.3,25.34,149.552
9.461,36.08,1005.64,22.83,82.38,24.2,98.391
5.253,196.3,749.96,26.91,74.74,24.05,11.975
3.244,103.69,609.86,18.29,47.77,5.18,1.479
6.149,194.88,814.81,30.22,59.45,20.79,26.102
9.064,112.94,953.31,19.38,77.27,26.14,81.448
7.221,51.19,840.55,19.13,43.03,12.99,24.596
11.87,165.6,1144.31,15.44,92.99,26.96,183.905
9.821,251.28,1012.0,35.21,62.63,34.68,52.101
12.165,90.43,1172.31,27.91,67.09,20.73,94.082
11.553,280.12,1113.58,33.22,92.08,31.59,148.85
12.739,29.74,1242.58,36.91,74.96,5.7,1.342
6.368,70.34,761.48,15.18,92.2,12.46,18.615
4.871,123.43,679.03,28.65,65.3,12.03,10.516
10.664,142.08,1061.45,34.93,87.64,28.53,137.057
6.345,75.93,778.16,20.89,81.06,11.96,16.507
3.031,93.63,499.2,38.72,54.11,33.47,0.221
5.739,20.23,725.35,30.06,57.97,21.24,21.61
10.646,22.21,1125.81,29.62,45.78,25.76,133.688
3.216,272.02,571.48,20.41,41.97,6.6,1.652
9.39,322.19,963.86,21.04,53.98,25.91,91.076
3.603,190.45,557.96,27.02,92.63,16.77,5.106
6.601,241.44,814.62,18.89,59.33,20.68,31.231
8.143,131.84,886.05,25.87,82.25,22.44,65.067
8.437,122.86,928.09,17.16,51.56,17.23,49.468
7.853,219.52,890.29,18.44,50.29,16.56,42.635
9.744,320.87,1028.64,19.37,68.01,21.43,93.073
3.833,103.59,599.31,33.67,80.21,18.7,4.671
8.486,224.22,922.4,18.01,53.94,16.5,48.246
13.618,135.01,1295.94,33.86,94.71,15.54,25.13
5.399,168.11,753.16,30.79,90.21,11.53,12.902
12.606,258.15,1198.63,25.86,93.71,31.47,218.153
7.742,128.23,826.44,38.09,74.62,23.66,49.365
13.864,124.31,1257.35,30.92,70.48,24.21,155.117
10.837,271.15,1137.86,38.17,94.97,25.08,115.592
10.44,315.48,1088.57,22.8,87.53,26.32,127.345
7.491,168.29,850.91,17.86,41.16,7.36,9.727
13.227,124.97,1273.35,34.31,60.01,13.97,18.355
9.547,196.2,1000.85,29.06,62.08,31.57,70.182
3.95,199.73,645.21,30.2,43.53,30.02,1.379
9.52,325.39,1019.28,35.59,80.11,24.25,95.318
6.917,146.14,827.71,31.2,54.34,24.17,34.191
13.751,280.1,1250.97,25.09,82.25,15.3,22.122
5.714,274.98,748.02,36.36,88.2,28.26,7.696
9.651,318.75,1002.48,32.76,44.6,24.98,99.451
4.904,254.26,664.94,15.8,84.87,15.2,12.399
7.968,224.44,892.26,18.5,91.61,34.45,16.977
12.467,183.14,1221.51,29.09,85.29,12.54,15.823
11.797,357.83,1153.77,36.88,64.36,6.72,2.584
10.194,302.56,1052.0,24.88,82.4,25.76,120.766
11.381,262.91,1097.2,36.79,75.86,33.19,126.456
5.302,7.2,700.05,22.99,90.71,21.42,15.718
5.446,34.24,778.07,23.98,89.61,22.41,14.769
5.124,296.31,716.82,20.9,75.82,13.35,12.097
3.069,323.43,522.71,25.29,81.32,30.08,0.415
7.23,46.76,830.12,29.68,50.55,7.64,9.666
12.655,325.67,1203.39,38.57,81.45,28.36,223.971
12.137,281.18,1156.74,35.46,64.24,31.53,184.784
10.331,186.49,1059.09,23.23,56.57,26.59,132.805
13.774,246.93,1326.27,18.24,70.47,31.23,277.033
4.391,63.66,646.07,29.77,81.31,32.07,0.666
6.86,337.99,792.45,32.8,72.38,24.22,33.183
3.719,300.39,612.07,36.27,93.16,26.71,2.16
6.248,300.36,765.61,27.25,41.07,14.95,23.315
12.629,359.03,1218.17,39.94,50.19,15.13,32.018
10.572,203.59,1094.84,26.41,93.77,23.56,123.002
8.607,346.44,940.38,31.25,91.71,14.97,40.846
12.322,281.22,1214.73,23.42,50.13,18.38,63.216
10.161,230.29,1039.45,15.18,52.65,11.59,20.478
8.245,3.42,899.4,28.2,67.18,15.05,39.196
4.789,283.89,641.36,36.23,88.86,32.23,0.29
3.369,109.94,592.22,30.85,51.81,32.88,0.171
3.52,81.39,594.5,35.69,66.32,32.58,0.7
12.278,129.21,1215.14,15.82,42.99,17.34,53.494
8.973,145.05,961.07,25.39,55.39,15.16,42.496
7.128,224.21,807.03,22.6,43.9,31.25,16.407
12.372,41.12,1174.87,20.5,75.38,26.77,202.977
5.724,58.18,717.5,24.75,67.35,14.35,18.652
12.771,194.98,1193.71,17.22,75.6,16.93,46.123
7.607,82.65,860.63,35.34,50.16,7.45,8.603
6.731,263.39,785.69,24.48,49.47,5.17,4.784
6.919,355.11,872.01,31.67,46.26,12.82,22.185
3.348,313.67,554.31,24.28,54.86,34.32,0.157
13.21,152.67,1235.07,32.11,84.15,31.74,251.436
8.038,289.23,897.24,23.71,51.02,17.4,48.936
12.037,77.82,1148.74,22.55,73.03,15.04,32.196
8.851,55.75,995.81,38.82,51.75,13.98,32.536
7.412,123.17,852.48,25.67,62.46,27.88,31.975
3.921,98.34,623.66,37.88,77.59,12.75,7.197
6.435,174.87,782.69,29.5,61.15,20.28,30.31
4.647,242.01,658.4,36.19,45.55,32.77,1.823
13.513,271.27,1245.93,30.98,76.18,11.74,7.211
11.366,28.9,1089.16,24.77,76.26,31.57,159.039
5.9,295.11,724.18,28.1,64.03,8.93,10.289
8.033,191.48,895.24,39.39,62.22,24.89,58.677
13.837,141.8,1276.52,30.07,91.81,27.88,239.134
10.552,256.86,1041.38,23.57,79.6,33.57,88.408
3.231,270.55,584.28,16.93,43.55,22.49,1.096
10.896,251.38,1102.51,28.36,57.51,32.45,113.054
6.175,140.57,764.28,22.79,47.8,15.74,24.967
13.84,300.48,1315.81,28.1,58.1,21.97,105.886
11.55,78.72,1152.86,26.5,70.78,18.59,70.968
6.037,327.12,781.53,28.91,93.95,31.05,7.385
13.217,91.88,1298.05,15.91,81.68,21.26,88.88
6.946,240.31,848.94,29.24,79.94,10.36,15.623
11.521,82.07,1162.07,31.31,42.89,18.12,63.988
12.248,96.68,1141.68,31.9,47.11,18.47,61.167
3.203,76.65,577.86,21.97,42.53,27.37,0.427
8.811,80.0,943.36,24.0,86.67,32.32,42.046
7.382,224.28,795.29,16.97,79.49,33.53,12.942
10.634,101.69,1075.56,39.77,44.43,6.05,3.761
9.625,231.54,982.77,33.93,42.33,11.77,21.839
4.532,97.33,674.06,39.09,51.54,33.61,0.966
8.701,318.36,889.53,26.86,78.91,17.97,55.869
12.212,182.49,1170.98,27.44,60.56,6.34,2.607
11.812,204.74,1128.93,21.37,46.48,20.43,101.989
13.824,284.99,1283.8,36.75,74.66,18.04,45.26
7.65,121.88,896.87,37.95,62.75,23.1,47.661
5.539,49.37,737.07,30.45,82.14,6.24,5.462
10.056,335.57,1040.07,36.86,71.39,5.65,4.04
11.631,333.16,1159.31,32.2,61.84,18.15,69.72
10.063,358.03,1056.21,39.61,87.71,30.95,91.929
8.886,161.79,927.43,28.11,77.1,21.5,78.17
6.541,316.91,784.61,15.53,55.67,9.4,13.06
5.765,148.96,725.82,22.56,60.78,16.56,21.914
11.287,140.67,1118.08,39.38,70.35,23.57,131.914
11.759,291.93,1168.71,37.11,51.59,27.66,172.703
4.065,83.13,584.97,29.86,93.45,32.11,0.263
6.325,193.36,788.84,29.07,79.4,32.46,7.96
4.018,83.43,609.52,23.38,64.6,27.34,1.2
11.142,226.73,1123.31,32.71,59.09,8.9,7.346
12.162,223.56,1192.6,30.48,88.84,5.43,1.535
6.144,318.02,740.28,37.06,79.24,6.48,5.995
10.965,170.1,1104.78,22.42,75.12,11.78,18.632
4.71,48.42,651.13,36.83,62.63,12.19,10.151
12.242,278.33,1146.09,29.02,44.82,26.43,172.197
5.399,89.91,691.91,19.94,52.93,28.01,7.066
13.687,339.95,1299.83,25.11,56.45,25.2,190.235
3.842,103.88,643.01,24.12,89.62,14.59,6.469
4.185,40.03,667.2,16.87,61.89,24.84,3.795
4.662,342.02,675.25,34.83,50.14,23.61,7.52
11.176,208.59,1076.19,37.79,58.86,11.31,13.419
10.145,15.09,1025.44,37.67,42.13,20.54,88.804
3.825,2.58,620.83,18.96,48.14,31.46,0.0
10.4,294.15,1012.57,22.5,80.72,7.72,5.87
12.792,111.23,1199.01,18.09,67.99,33.21,218.593
5.754,122.14,724.05,27.14,47.63,29.22,7.805
8.513,197.62,947.43,26.89,67.47,20.21,68.577
10.042,29.37,1061.63,30.07,60.58,7.81,6.858
6.214,86.41,768.12,29.82,82.31,33.67,4.163
13.663,324.1,1307.09,15.7,81.11,9.33,3.954
3.507,218.49,625.21,24.75,45.85,17.71,4.048
9.164,101.38,980.69,16.66,70.15,17.96,56.675
10.403,194.4,1089.07,25.38,77.94,18.14,70.409
5.057,344.56,680.29,18.13,87.78,19.77,14.916
11.724,196.58,1127.42,17.2,92.21,6.9,2.056
10.946,189.76,1081.22,38.7,58.92,6.42,3.273
6.79,41.69,839.94,25.34,48.86,14.6,26.662
4.672,285.89,700.75,27.63,41.44,17.5,11.086
3.271,131.29,588.81,25.47,41.32,24.3,1.138
9.455,120.32,1040.95,40.0,66.11,8.77,9.192
3.547,101.82,564.55,20.27,41.2,21.29,3.138
7.854,334.31,905.09,24.66,48.86,12.63,26.364
4.272,83.06,655.12,19.8,70.36,32.67,0.861
3.656,172.91,599.82,26.92,41.55,21.28,4.353
5.181,289.68,665.87,36.5,64.02,27.25,6.597
12.157,133.2,1223.93,37.43,89.16,20.92,96.098
4.841,358.3,663.38,36.32,54.51,15.25,13.148
6.076,291.11,755.33,22.61,90.05,20.09,23.756
4.664,110.66,662.39,23.65,57.35,23.79,6.468
10.957,70.51,1148.53,20.76,54.97,6.32,3.132
10.316,330.53,1027.84,23.47,82.76,20.41,92.999
6.848,123.55,796.73,36.37,63.64,30.15,15.519
10.299,264.14,1001.04,29.91,72.83,24.64,105.031
11.428,278.5,1130.62,26.08,50.77,34.68,121.062
9.764,73.69,1027.95,28.26,80.76,28.27,94.799
6.751,236.77,839.8,36.39,89.03,16.23,29.166
8.984,106.96,937.81,27.4,84.92,9.59,12.525
9.535,23.51,997.25,36.46,92.56,7.28,6.346
5.078,133.1,662.97,38.45,45.47,6.34,5.687
11.032,14.63,1118.24,26.34,89.75,5.17,1.982
12.038,283.76,1160.81,35.04,75.86,5.94,1.546
10.977,263.73,1079.09,34.39,86.99,29.97,133.859
10.989,154.95,1104.74,19.38,60.24,30.49,150.518
11.648,310.93,1155.22,23.01,45.6,34.53,139.955
12.075,135.23,1222.29,34.9,91.44,31.93,190.751
10.051,16.94,994.26,18.37,71.56,30.7,96.752
3.92,82.07,633.84,15.96,42.48,27.39,2.246
3.141,241.55,519.94,29.78,60.46,20.5,1.135
5.873,49.09,714.69,20.72,44.46,26.23,13.598
4.761,156.17,630.21,19.53,74.98,26.27,5.03
6.266,139.56,772.48,20.81,89.03,19.05,28.639
9.506,67.29,1006.87,31.06,62.88,30.54,71.53
9.794,309.07,1038.56,18.77,59.03,29.02,92.611
11.149,167.51,1119.0,34.76,84.71,27.19,157.366
3.122,78.88,541.43,30.59,70.54,32.53,0.66
12.127,248.63,1181.54,27.91,56.1,32.2,194.996
5.269,350.88,694.41,30.77,40.62,5.6,5.065
8.995,284.74,972.09,34.91,52.21,13.99,33.052
8.407,134.53,912.79,29.28,69.57,17.49,52.445
5.365,182.14,715.65,33.49,91.96,11.4,13.044
13.192,335.26,1234.96,30.85,66.33,28.78,252.516
4.626,82.51,611.55,18.64,74.94,7.41,4.775
13.423,235.06,1213.72,29.53,57.99,5.87,0.726
5.483,298.91,716.56,18.59,66.65,15.3,17.73
4.567,109.97,672.71,35.37,84.93,26.43,5.386
11.533,195.48,1145.35,19.43,51.51,11.69,15.611
4.704,45.65,673.42,16.51,73.53,19.31,12.066
10.638,10.23,1066.36,24.49,58.86,16.0,51.658
13.196,59.58,1258.6,33.03,53.63,15.63,29.276
6.073,193.09,758.4,15.6,57.92,12.07,17.39
8.678,255.74,943.1,26.84,66.84,22.35,70.027
9.449,93.32,933.75,22.0,94.58,24.24,82.31
12.928,312.73,1255.14,33.05,85.47,17.19,47.303
12.719,260.02,1218.95,39.24,45.22,10.67,7.562
10.962,169.95,1077.09,19.22,82.22,27.5,158.286
7.298,104.68,884.87,28.73,89.58,15.6,32.657
13.759,239.1,1267.47,39.86,43.11,9.05,2.719
11.267,232.4,1130.18,39.69,50.37,9.1,6.885
9.977,252.99,1070.49,30.97,45.85,32.61,72.592
11.443,161.21,1111.92,22.93,64.89,31.69,165.373
10.155,217.48,1025.85,39.89,40.98,11.81,20.582
12.149,287.27,1188.79,25.39,86.58,11.92,14.299
4.235,35.31,684.38,24.85,42.92,23.23,5.653
6.615,74.2,800.03,15.52,49.44,31.68,9.236
5.387,86.3,693.59,16.24,62.2,19.92,14.619
8.248,245.87,888.68,30.08,61.77,9.31,13.45
7.401,187.31,869.94,22.45,49.18,29.14,28.138
11.586,222.36,1153.61,34.12,77.73,23.39,142.928
12.633,140.81,1231.0,26.89,83.4,23.63,151.153
11.895,120.95,1157.82,24.74,84.02,26.15,172.107
7.584,299.2,832.18,26.36,44.46,24.28,45.463
4.738,147.42,642.15,26.94,44.94,17.37,12.47
7.832,67.1,860.02,18.56,78.61,32.42,21.054
13.868,212.3,1252.3,35.28,56.42,5.72,0.679
6.081,81.21,760.6,20.6,92.75,28.54,10.674
8.02,36.44,922.2,25.88,65.31,12.34,26.278
7.503,325.99,887.4,33.83,52.14,20.92,47.914
13.434,74.81,1258.85,20.4,82.43,7.29,0.861
8.501,271.72,897.66,31.61,60.07,7.23,7.778
8.54,163.38,912.37,37.44,45.69,34.03,27.991
9.31,171.84,988.85,20.5,80.69,30.35,73.762
11.764,229.48,1154.89,26.56,56.44,15.3,36.9
13.918,13.26,1293.48,22.35,73.91,27.89,264.917
9.516,210.75,1045.65,36.32,61.93,7.98,8.057
12.406,311.18,1188.04,37.69,78.63,18.35,64.048
12.761,47.79,1190.95,24.84,94.49,31.46,238.245
11.056,176.37,1089.0,35.69,52.69,16.16,50.144
8.226,145.09,906.97,15.46,84.11,5.27,4.95
9.148,41.13,978.33,19.89,68.07,7.93,8.392
8.054,329.79,970.43,34.85,75.51,24.26,52.679
9.57,354.71,974.91,27.08,75.27,26.78,99.861
10.486,44.5,1056.01,27.91,60.55,12.83,25.202
12.763,198.82,1204.92,15.09,88.96,32.17,233.993
4.975,108.32,713.72,36.02,63.82,7.77,6.419
10.688,129.39,1087.15,25.82,62.51,34.21,95.506
11.958,107.53,1175.8,20.46,84.69,10.27,9.294
13.842,242.48,1280.16,28.05,41.39,28.23,246.749
12.791,27.97,1194.33,25.13,54.02,34.26,222.647
6.261,159.93,834.78,35.95,71.23,25.37,19.023
10.482,316.29,1050.53,15.65,84.69,6.44,4.511
9.823,156.0,1011.54,36.2,61.36,33.51,65.957
8.052,213.87,849.63,21.28,65.92,7.33,8.559
7.724,194.62,920.4,27.25,88.38,5.86,6.897
3.871,161.24,620.43,26.78,62.09,10.37,5.712
3.151,233.41,559.55,21.25,78.52,20.35,2.703
4.501,123.72,650.5,19.52,41.63,12.8,9.665
6.698,253.45,836.43,19.65,74.41,5.7,6.624
6.972,359.96,823.9,31.17,41.45,10.68,17.916
11.658,119.99,1132.23,23.7,58.11,16.68,51.906
7.573,220.84,847.24,20.51,56.68,29.86,28.068
10.201,63.63,1052.4,18.69,91.02,34.18,68.767
4.679,348.65,684.73,31.59,50.54,10.89,9.027
3.11,36.42,537.62,20.91,49.75,20.86,2.227
9.841,163.01,1045.05,29.99,72.06,22.26,100.168
11.16,40.92,1114.22,29.15,52.27,12.74,22.367
9.363,178.18,963.53,31.42,52.3,33.69,50.356
3.594,345.68,573.12,32.76,89.47,32.84,0.409
5.083,36.18,715.56,31.11,65.33,6.12,4.89
5.102,241.66,691.17,33.58,58.31,29.96,3.186
6.75,262.87,823.22,21.29,49.93,33.56,6.941
5.529,267.82,707.8,26.56,81.89,20.41,17.212
12.539,91.0,1208.41,17.26,76.72,32.23,201.24
11.522,150.42,1160.44,32.15,91.72,8.7,5.605
3.088,95.05,562.61,18.33,51.29,31.81,0.261
10.662,245.89,1047.69,39.47,60.03,25.82,129.733
13.326,93.43,1262.67,27.15,43.68,31.92,265.416
3.7,102.5,580.42,31.12,61.82,11.58,6.016
10.719,30.45,1085.97,30.7,46.0,32.88,109.843
12.51,63.91,1172.24,20.65,46.37,9.62,5.33
13.793,291.71,1280.28,32.51,94.49,14.83,19.102
10.833,254.8,1032.44,15.98,58.27,8.71,7.82
7.938,176.17,904.82,21.78,61.51,14.89,36.756
4.286,356.09,627.7,19.55,50.67,30.77,0.333
13.282,289.43,1279.98,35.83,91.06,24.22,149.286
9.366,47.34,992.59,27.61,42.47,11.73,22.683
12.663,10.99,1246.0,31.69,83.34,20.43,95.393
13.689,178.64,1255.85,30.49,50.66,10.63,5.597
6.018,44.46,731.14,29.34,85.44,34.88,2.381
8.907,120.92,953.34,28.57,67.46,32.12,45.772
3.436,340.07,622.62,26.82,63.38,21.04,3.002
7.853,150.91,924.91,36.97,79.54,9.0,12.58
12.243,357.2,1227.75,38.36,73.34,28.53,193.394
4.737,44.99,673.18,15.89,85.27,16.93,11.621
4.209,137.64,622.51,24.77,79.44,27.63,1.952
5.32,26.16,684.22,39.93,85.61,25.54,9.423
8.716,3.09,927.53,19.21,51.68,10.43,17.625
7.961,144.13,898.56,32.22,59.67,20.04,55.483
6.554,194.66,833.49,37.14,73.03,33.31,5.914
11.51,309.36,1135.32,24.67,42.77,19.25,86.367
8.809,345.64,929.1,29.46,55.87,31.7,47.016
11.442,304.15,1096.0,24.89,48.03,6.05,2.977
9.993,214.61,1075.38,16.21,77.38,20.79,91.234
9.792,67.44,999.87,15.02,82.43,20.99,85.377
12.855,316.42,1241.45,23.24,41.1,11.09,8.522
7.261,326.31,813.56,26.22,59.01,15.6,34.09
8.948,36.41,947.43,34.46,91.51,8.12,8.969
5.468,134.55,695.52,38.03,47.69,20.28,17.823
5.861,232.19,749.82,39.63,40.96,19.59,21.478
4.951,34.99,685.15,31.79,46.16,32.61,0.948
6.312,97.76,770.93,31.18,68.28,13.96,21.413
7.484,26.35,864.37,31.97,43.88,5.11,5.035
4.125,320.41,629.8,27.12,71.93,33.21,0.223
9.976,120.55,1052.14,17.38,56.69,18.41,67.629
12.518,61.9,1217.58,22.69,53.38,13.95,22.948
6.122,332.76,707.85,17.56,44.14,33.89,3.514
13.923,318.34,1287.43,20.13,76.08,13.22,12.132
7.011,11.75,830.63,18.91,40.87,20.87,42.265
7.782,313.83,860.43,25.7,64.12,23.31,54.288
11.9,180.57,1183.82,31.76,61.05,6.04,3.808
6.105,267.86,784.03,25.16,86.15,31.96,6.955
10.257,0.6,1051.09,28.13,92.06,14.13,35.421
4.243,185.46,628.2,37.07,43.13,25.92,3.434
5.513,223.72,707.25,21.66,61.45,14.14,16.988
10.588,139.72,1039.85,18.94,82.44,10.27,12.75
4.555,95.33,615.72,19.96,62.6,26.68,3.491
13.719,241.71,1300.88,31.95,66.98,9.71,3.378
12.514,212.9,1189.83,32.88,73.24,9.15,4.695
13.43,333.56,1247.71,16.8,62.16,5.6,0.506
7.358,292.7,855.51,18.74,64.63,15.99,34.887
10.726,222.35,1121.94,31.66,49.24,17.88,66.323
9.413,71.89,948.75,39.17,74.57,9.68,12.27
6.729,335.08,823.99,19.64,87.56,13.1,23.955
7.794,107.9,877.88,22.43,56.35,25.79,47.408
7.581,135.07,889.47,25.56,87.9,12.39,24.505
12.665,9.75,1191.85,19.01,65.47,25.69,193.188
13.579,128.5,1281.21,32.96,43.95,27.7,240.835
5.307,102.2,696.71,24.41,83.63,19.17,15.802
8.297,283.72,926.16,22.63,80.99,20.3,58.648
11.609,25.96,1112.13,36.16,76.69,34.04,138.146
4.166,271.46,649.22,27.62,63.47,26.42,3.11
9.738,302.11,995.58,26.54,73.51,34.72,51.218
12.254,26.37,1156.85,22.79,86.97,10.33,8.636
8.039,144.61,923.99,17.26,40.59,19.17,53.049
13.829,51.55,1270.74,34.78,91.52,7.15,1.154
7.163,57.5,794.82,26.5,91.82,23.47,38.867
9.918,272.39,1005.35,34.62,69.45,32.9,68.063
3.282,94.62,601.5,23.87,47.08,17.63,3.459
11.26,167.25,1138.57,27.09,46.25,9.16,7.843
3.182,268.16,621.34,31.59,50.62,17.0,4.053
11.451,242.5,1106.96,16.8,84.68,16.61,49.181
4.514,72.6,651.4,22.37,52.42,22.65,6.982
3.21,129.38,574.43,34.99,84.68,30.17,1.015
13.21,49.66,1253.34,35.42,42.64,29.83,248.969
11.678,268.78,1117.58,38.71,80.3,5.38,0.883
9.118,15.94,967.72,22.89,48.6,33.76,44.625
8.543,121.28,962.38,28.16,68.13,29.8,51.093
3.617,39.86,565.74,25.29,81.19,6.3,3.524
11.998,219.33,1173.91,38.51,50.01,23.44,140.622
9.666,328.31,965.87,37.21,87.32,29.8,82.191
8.305,39.74,901.85,34.14,89.76,27.5,54.852
10.686,347.84,1093.48,35.08,80.72,11.61,18.577
13.434,139.9,1259.9,30.98,82.53,18.99,66.1
6.102,18.88,791.11,22.36,47.79,27.42,14.474
5.951,122.82,762.68,24.89,80.25,14.87,21.122
6.851,202.42,885.85,16.93,62.5,14.22,24.855
3.633,157.94,639.45,27.33,63.53,34.16,0.369
8.181,196.16,936.59,31.9,74.25,13.53,30.099
9.912,81.91,1021.29,26.31,90.65,22.96,97.099
11.038,251.95,1104.16,38.62,89.64,22.62,114.49
9.756,224.98,1037.26,36.71,56.76,29.16,89.86
4.163,105.18,581.46,24.3,61.54,21.38,5.302
5.93,289.1,747.38,25.59,56.27,21.72,21.89
10.346,317.79,1016.61,21.84,85.39,15.61,46.525
6.82,265.14,783.32,36.53,83.91,6.97,7.642
9.966,258.15,1014.68,29.45,72.76,7.41,6.208
13.228,30.19,1253.9,31.22,46.88,9.83,4.456
8.292,347.05,886.01,20.39,89.23,23.58,66.546
11.565,179.77,1107.39,39.3,85.22,25.39,158.766
7.217,210.0,809.91,25.21,94.18,30.23,21.11
10.417,173.65,1047.91,39.27,54.64,24.01,121.04
12.954,222.35,1264.96,34.31,86.1,14.48,23.191
13.457,295.83,1252.81,22.08,55.36,6.05,1.053
4.114,137.83,603.65,34.7,50.04,17.59,7.033
8.285,277.87,897.81,26.37,94.46,12.17,22.372
4.926,291.81,675.81,24.48,51.44,17.39,13.378
8.683,109.65,952.13,25.51,67.51,6.38,6.24
7.736,200.28,801.71,30.38,48.69,33.95,14.962
9.434,229.82,1001.01,33.11,65.78,23.56,92.906
13.416,76.1,1266.83,31.89,72.29,13.78,14.996
12.663,137.47,1216.82,24.67,66.81,17.95,60.076
10.647,141.6,1080.61,37.84,70.18,12.81,24.358
7.119,250.17,848.82,27.73,62.0,10.47,16.028
4.667,45.36,674.24,33.48,42.87,15.39,10.289
10.468,324.85,1076.76,31.17,56.82,24.16,125.662
3.913,236.98,617.25,15.06,90.59,16.36,6.483
11.068,197.8,1107.9,36.2,49.51,30.04,150.366
7.72,188.97,918.56,26.82,83.52,31.74,23.221
9.138,287.79,994.73,30.26,47.79,8.26,9.601
5.587,95.48,754.89,32.41,67.91,15.94,17.649
9.701,0.81,1040.35,33.58,74.77,15.74,48.45
11.98,36.64,1160.2,20.62,83.92,33.79,169.224
13.553,309.57,1277.08,15.96,60.69,8.01,2.021
12.436,255.28,1237.8,24.09,88.04,23.07,128.334
5.863,198.23,766.35,37.32,69.13,5.19,5.37
10.394,271.18,1032.18,18.64,78.29,19.05,76.466
10.595,108.9,1081.59,20.19,57.14,19.01,73.989
7.059,154.53,817.04,24.64,85.71,11.68,20.78
13.866,84.9,1348.59,38.4,74.13,33.54,262.328
9.46,291.59,1000.98,17.05,82.02,15.19,41.627
11.856,254.3,1135.64,39.34,65.27,6.02,2.284
10.64,237.16,1090.9,33.24,74.1,32.9,99.456
3.68,6.67,558.41,23.54,68.08,30.13,1.427
9.611,29.68,1053.49,38.55,40.54,7.63,8.157
9.175,210.86,975.32,34.3,48.8,21.5,82.975
12.65,126.39,1214.87,25.28,90.75,20.32,93.468
13.163,261.92,1232.21,32.49,92.84,7.88,2.105
10.444,127.42,1049.07,37.01,94.47,10.44,13.146
9.439,248.61,988.42,21.78,83.54,17.0,56.496
13.19,325.88,1252.71,36.3,71.55,6.58,1.571
9.5,297.7,987.09,32.52,55.26,10.64,16.607
13.318,60.49,1237.84,35.09,58.56,10.3,4.948
3.818,41.17,603.28,27.07,55.36,15.32,6.58
8.629,19.96,983.84,30.96,70.38,33.19,34.171
3.023,177.99,594.21,17.77,58.71,18.27,2.401
5.159,353.76,761.15,18.87,43.27,18.93,13.707
11.215,155.09,1123.63,29.22,60.57,19.77,93.513
5.055,318.56,694.61,36.05,80.85,12.85,12.591
7.735,207.39,916.65,33.63,69.59,31.9,21.847
12.774,25.02,1208.04,25.94,90.28,6.54,1.379
10.725,260.63,1103.4,24.57,45.08,29.52,127.011
3.588,52.18,601.52,22.31,42.08,5.5,2.961
5.271,197.86,720.67,35.86,41.03,7.6,6.373
10.804,229.44,1103.6,35.93,53.08,30.3,125.805
11.603,288.42,1185.87,21.2,44.97,22.82,123.716
5.528,173.43,694.38,20.78,52.67,20.58,18.653
11.981,190.49,1222.46,38.24,44.01,6.23,1.288
4.548,83.67,691.99,26.73,61.95,5.21,3.169
11.154,174.29,1095.33,31.85,65.24,18.82,79.921
8.024,12.4,879.3,37.1,69.14,30.26,36.124
11.452,222.38,1119.27,16.64,90.34,7.04,3.885
4.348,257.41,610.7,30.68,54.36,29.26,1.772
4.336,209.67,636.78,21.32,92.0,12.67,8.379
4.927,258.36,699.8,31.31,92.46,5.28,3.091
8.775,54.8,999.43,35.39,64.4,24.93,70.326
